"시설번호","지역코드","시설일련번호","시도명","시군구명","시설구분코드","시설구분","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","이재민수용능력","관리부서","지자체담당자연락처","경도","위도","X좌표","Y좌표"
"7250","1156000000","418","서울특별시","영등포구","001","학교","서울영동초등학교","1156011700101210022028717","1156011700","1156056000","서울특별시 영등포구 국회대로53길 20(당산동)","620","238","김추원","02-2635-0576","126.907652","37.526869","191837.056420","547490.282350"
"7251","1156000000","399","서울특별시","영등포구","001","학교","당산중학교","1156011700101210000000001","1156011700","1156056000","서울특별시 영등포구 버드나루로 160(당산동)","540","208","임성희","02-2177-9903","126.907579","37.532113","191831.175497","548072.226798"
"7252","1156000000","444","서울특별시","영등포구","003","경로당","구립모랫말경로당","1156011800102050023025406","1156011800","1156058500","서울특별시 영등포구 도영로 41(도림동)","176","68","김재원","02-811-4138","126.897486","37.509707","190936.336077","545586.425866"
"7253","1154500000","337","서울특별시","금천구","004","관공서","독산2동주민센터","1154510200110430051017080","1154510200","1154562000","서울특별시 금천구 독산로 179(독산동)","174","66","이정미","","126.903521","37.463168","191464.640215","540420.648135"
"7254","1154500000","343","서울특별시","금천구","004","관공서","독산4동주민센터","1154510200110220000017056","1154510200","1154564000","서울특별시 금천구 독산로 232(독산동)","181","69","송오섭","02-2104-5330","126.902134","37.467578","191342.380513","540910.263770"
"7255","1154500000","334","서울특별시","금천구","004","관공서","독산1동주민센터","1154510200102890005016138","1154510200","1154561000","서울특별시 금천구 시흥대로123길 11(독산동)","303","116","송유근","","126.897043","37.470228","190892.382840","541204.828099"
"7256","1154500000","340","서울특별시","금천구","004","관공서","독산3동주민센터","1154510200109730017000001","1154510200","1154563000","서울특별시 금천구 독산로 317(독산동)","206","79","오성환","02-2104-5300","126.903178","37.475145","191435.593726","541749.913568"
"7257","1154500000","342","서울특별시","금천구","004","관공서","금천호암노인종합복지관","1154510200109170006007732","1154510200","1154564000","서울특별시 금천구 독산로72길 86-5 (독산동)","114","43","김성곤","02-2104-5347","126.906442","37.469458","191723.694622","541118.471151"
"7258","1154500000","336","서울특별시","금천구","006","교회","신일교회","1154510200110600018016576","1154510200","1154562000","서울특별시 금천구 시흥대로90길 25(독산동)","250","96","조진광","","126.899289","37.461778","191090.045768","540266.806718"
"7259","1154500000","361","서울특별시","금천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","금나래문화체육센터","1154510200111480000000001","1154510200","1154561000","서울특별시 금천구 시흥대로79길 32(독산동)","1567","200","","","126.895998","37.458838","190798.539568","539940.775515"
"7260","1154500000","362","서울특별시","금천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","독산어르신체육센터","1154510200102340086016883","1154510200","1154563000","서울특별시 금천구 독산로54길 279(독산동)","438","150","","","126.905802","37.474353","191667.614697","541661.796750"
"7261","1154500000","360","서울특별시","금천구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","금천구민문화체육센터","1154510200108260007015979","1154510200","1154564000","서울특별시 금천구 독산로54길 188(독산동)","500","200","","","126.907278","37.470268","191797.762635","541208.356995"
"7262","1154500000","19","서울특별시","금천구","001","학교","금천초등학교","1154510300102180001016326","1154510300","1154571000","서울특별시 금천구 탑골로5길 60(시흥동)","810","311","이은영","02-802-7293","126.912774","37.453519","192282.205244","539348.886677"
"7263","1154500000","314","서울특별시","금천구","001","학교","금동초등학교","1154510300110130001015981","1154510300","1154568000","서울특별시 금천구 금하로30길 53(시흥동)","900","346","백서연","","126.919048","37.447907","192836.790855","538725.602511"
"7264","1154500000","315","서울특별시","금천구","001","학교","문백초등학교","1154510300105640005004706","1154510300","1154567000","서울특별시 금천구 시흥대로47길 43-1 (시흥동)","900","346","김희정","","126.899272","37.447090","191086.775865","538636.584981"
"7265","1154500000","317","서울특별시","금천구","001","학교","금산초등학교","1154510300200060018017183","1154510300","1154569000","서울특별시 금천구 시흥대로24길 57(시흥동)","500","192","이은영","","126.907959","37.441529","191854.890759","538018.614291"
"7266","1154500000","349","서울특별시","금천구","007","기타시설","하누리주간보호센터","1154510300109720004003877","1154510300","1154569000","서울특별시 금천구 시흥대로2길 57(시흥동)","132","50","이미순","","126.906425","37.435236","191718.457628","537320.367978"
"7267","1156000000","425","서울특별시","영등포구","001","학교","서울영원초등학교","1156010100106470002037065","1156010100","1156051500","서울특별시 영등포구 도영로22길 31(영등포동)","590","227","신환철","02-831-6691","126.902334","37.510712","191365.075111","545697.506606"
"7268","1156000000","424","서울특별시","영등포구","001","학교","영원중학교","1156010100105760006037076","1156010100","1156051500","서울특별시 영등포구 영등포로62길 31(영등포동)","513","197","이관웅","02-847-2634","126.913732","37.515559","192373.284627","546234.467223"
"7269","1156000000","440","서울특별시","영등포구","003","경로당","구립영등포본동경로당","1156010100106200050000001","1156010100","1156051500","서울특별시 영등포구 영신로9나길 7(영등포동)","292","112","하남순","02-3457-7037","126.906682","37.512955","191749.724240","545946.054349"
"7270","1156000000","464","서울특별시","영등포구","004","관공서","영등포본동주민센터","1156010100105920070000001","1156010100","1156051500","서울특별시 영등포구 신길로61길 17(영등포동)","75","29","이진희","02-2670-1025","126.909393","37.514712","191989.592041","546140.798199"
"7271","1156000000","465","서울특별시","영등포구","004","관공서","영등포동주민센터","1156010300102220002033878","1156010300","1156053500","서울특별시 영등포구 영등포로53길 22(영등포동2가)","336","129","이시헌","02-2670-1054","126.910637","37.520314","192100.218898","546762.449935"
"7272","1156000000","410","서울특별시","영등포구","001","학교","서울영중초등학교","1156010800100530000032736","1156010800","1156053500","서울특별시 영등포구 양산로 185(영등포동7가)","198","76","유성희","02-2633-7844","126.903964","37.523812","191510.690751","547151.296559"
"7273","1156000000","474","서울특별시","영등포구","013","연수,숙박","하이서울유스호스텔","1156010800100590001000001","1156010800","1156053500","서울특별시 영등포구 영신로 200(영등포동7가)","9807","330","김기만","","126.903438","37.525598","191464.365331","547349.514670"
"7274","1156000000","458","서울특별시","영등포구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","영등포동주민자치회관","1156010800100590004032061","1156010800","1156053500","서울특별시 영등포구 국회대로44길 4(영등포동7가)","196","75","이현지","02-2670-1055","126.903608","37.525383","191479.421198","547325.719009"
"7275","1156000000","417","서울특별시","영등포구","001","학교","여의도고등학교","1156011000100300001031125","1156011000","1156054000","서울특별시 영등포구 국제금융로7길 37(여의도동)","986","379","윤혜영","782-0852","126.934120","37.525059","194176.507872","547287.349400"
"7992","1111000000","332","서울특별시","종로구","007","기타시설","종로노인종합복지관","1111016500100250001000001","1111016500","1111064000","서울특별시 종로구 율곡로19길 17-8 (이화동)","389","149","김일준","02-742-9500","127.006028","37.576720","200532.470380","553019.078043"
"8992","1159000000","98","서울특별시","동작구","001","학교","중앙대학교 체육관","1159010500102210000017773","1159010500","1159060500","서울특별시 동작구 흑석로 84(흑석동)","941","361","박상규","","126.955559","37.504522","196070.523473","545006.890319"
"8993","1159000000","89","서울특별시","동작구","001","학교","동작중학교","1159010600200090001013006","1159010600","1159063000","서울특별시 동작구 동작대로39가길 83(동작동)","539","207","이종화","","126.976271","37.495084","197901.619478","543958.726944"
